Agreement Number,Disbursement Date,Loan Amount,Number of Ornaments,Gross Auction Weight of Ornaments(gm),Auction Date,Auction Place,Branch Address
P427GOL5893779,07-Nov-22,37225,1,11.85,17-Jan-24,Kolhapur Royal Prestige GL,
P427GOL5968353,15-Nov-22,33649,1,9.85,17-Jan-24,Kolhapur Royal Prestige GL,
P427GOL5992363,18-Nov-22,457676,6,139.72,17-Jan-24,Kolhapur Royal Prestige GL,
P427GOL5993994,18-Nov-22,80249,2,30,17-Jan-24,Kolhapur Royal Prestige GL,
P427GOL6014073,21-Nov-22,46149,1,16.85,17-Jan-24,Kolhapur Royal Prestige GL,
P479GOL5818250,27-Oct-22,42285,2,14.27,17-Jan-24,KOPERGAON,"First Floor, Gawande Plaza, Besies Idbi Bank, Godam Lane Kopergaon - 423 601."
P479GOL5824830,28-Oct-22,11364,2,4.39,17-Jan-24,KOPERGAON,
P479GOL5861221,02-Nov-22,27749,1,8.56,17-Jan-24,KOPERGAON,
P479GOL5894873,07-Nov-22,25749,1,8,17-Jan-24,KOPERGAON,
P479GOL5916477,09-Nov-22,101349,1,31.37,17-Jan-24,KOPERGAON,
PU40GOL5943905,12-Nov-22,35149,1,12.4,17-Jan-24,KORAPUT,"Bajaj Finance Limited., 2nd  Floor, Murty Complex, Above- HDFC Bank, Main Road, Koraput – 764020. Orissa"
PU40GOL5993822,18-Nov-22,70149,2,23.9,17-Jan-24,KORAPUT,
P486GOL5807482,26-Oct-22,85149,1,25,17-Jan-24,Korba CSEB Chowk GL,"Plot No 35 TP Nagar Main Road Korba CSEB Chowk , Korba, Chhattisgarh"
P486GOL5822183,28-Oct-22,30192,2,9.97,17-Jan-24,Korba CSEB Chowk GL,
P486GOL5847694,31-Oct-22,8149,1,2.6,17-Jan-24,Korba CSEB Chowk GL,
P486GOL5924658,10-Nov-22,126149,6,37.48,17-Jan-24,Korba CSEB Chowk GL,
P486GOL5958532,14-Nov-22,13719,5,5.26,17-Jan-24,Korba CSEB Chowk GL,
PV44GOL5915133,09-Nov-22,63495,1,18.89,17-Jan-24,KORUTLA,"Bajaj Finance Limited.#1-3-338, 1st Floor, ARM Towers, Opposite Nandi Chowk, Korutla – 505326."
PB37GOL5808948,26-Oct-22,38303,1,13.4,17-Jan-24,Kota Gl,"Bajaj Finance Limited, Upper Ground Floor, MP-A 35, Mahaveer Nagar Second, Rangbadi Main Road, Kota, District Kota Rajasthan – 324005"
PB37GOL5845105,31-Oct-22,19319,2,5.96,17-Jan-24,Kota Gl,
PB37GOL5855851,01-Nov-22,42818,2,12.6,17-Jan-24,Kota Gl,
PB37GOL5854474,01-Nov-22,10319,1,3.09,17-Jan-24,Kota Gl,
PB37GOL5861757,02-Nov-22,103909,4,42.8,17-Jan-24,Kota Gl,
PB37GOL5867318,03-Nov-22,10718,2,12.4,17-Jan-24,Kota Gl,
PB37GOL5928023,10-Nov-22,24200,1,22.2,17-Jan-24,Kota Gl,
PB37GOL5936834,11-Nov-22,47049,3,13.95,17-Jan-24,Kota Gl,
PB37GOL5958777,14-Nov-22,17449,2,5.22,17-Jan-24,Kota Gl,
PB37GOL5976232,16-Nov-22,37676,1,13.1,17-Jan-24,Kota Gl,
PB37GOL5977027,16-Nov-22,20149,1,10.2,17-Jan-24,Kota Gl,
PSB4SGL5808302,26-Oct-22,19649,2,6.1,17-Jan-24,Kota Gumanpura GL,"Bajaj Finance Limited, Ground Floor, Plot No.1, Aerodrame Circle, Kota, Rajasthan- 324007"
PSB4SGL5832283,29-Oct-22,26649,1,8.3,17-Jan-24,Kota Gumanpura GL,
PSB4SGL5846509,31-Oct-22,14649,1,16.9,17-Jan-24,Kota Gumanpura GL,
PSB4SGL5871428,03-Nov-22,95149,4,29.11,17-Jan-24,Kota Gumanpura GL,
PSB4SGL5946865,12-Nov-22,14149,1,15.9,17-Jan-24,Kota Gumanpura GL,
PSB4SGL5978268,16-Nov-22,92649,2,32.33,17-Jan-24,Kota Gumanpura GL,
PSB4SGL5974912,16-Nov-22,10149,1,17,17-Jan-24,Kota Gumanpura GL,
PSB4SGL5984911,17-Nov-22,45149,1,50.3,17-Jan-24,Kota Gumanpura GL,
P522GOL5877549,04-Nov-22,32149,1,9.63,17-Jan-24,KOTA MEWARA PLAZA GL,"Bajaj Finance LTD. Ground Floor, Mewara Plaza, 344 Shopping Centre Gumanpura Rawatbhata Main Road Kota, Rajasthan – 324007"
P522GOL5895241,07-Nov-22,142049,3,74.84,17-Jan-24,KOTA MEWARA PLAZA GL,
P522GOL5987546,17-Nov-22,7149,1,2.33,17-Jan-24,KOTA MEWARA PLAZA GL,
P522GOL5997576,18-Nov-22,12149,1,4,17-Jan-24,KOTA MEWARA PLAZA GL,
P522GOL6004933,19-Nov-22,128549,7,37.93,17-Jan-24,KOTA MEWARA PLAZA GL,
PF44GOL5823016,28-Oct-22,8149,1,2.8,17-Jan-24,Kota Two GL,"Bajaj Finance Limited, Ground Floor, Tak Studio Building No.68,  Near Payal hotel and Tak Studio Main Road, Nayapura, Kota, Rajasthan – 324001"
PF44GOL5831681,29-Oct-22,25149,1,8.55,17-Jan-24,Kota Two GL,
PF44GOL5844857,31-Oct-22,50500,1,16,17-Jan-24,Kota Two GL,
PF44GOL5844368,31-Oct-22,41221,5,26.4,17-Jan-24,Kota Two GL,
PF44GOL5848651,31-Oct-22,56780,5,19.6,17-Jan-24,Kota Two GL,
PF44GOL5855818,01-Nov-22,12149,1,4.22,17-Jan-24,Kota Two GL,
PF44GOL5860713,02-Nov-22,13092,2,4.9,17-Jan-24,Kota Two GL,
PF44GOL5875159,04-Nov-22,25149,1,9.2,17-Jan-24,Kota Two GL,
PF44GOL5875545,04-Nov-22,197200,2,57.68,17-Jan-24,Kota Two GL,
PF44GOL5893771,07-Nov-22,17149,1,6,17-Jan-24,Kota Two GL,
PF44GOL5897658,07-Nov-22,43504,1,19.6,17-Jan-24,Kota Two GL,
PF44GOL5913554,09-Nov-22,172500,4,50.9,17-Jan-24,Kota Two GL,
PF44GOL5916973,09-Nov-22,16623,1,5.3,17-Jan-24,Kota Two GL,
PF44GOL5924521,10-Nov-22,28349,2,22.67,17-Jan-24,Kota Two GL,
PF44GOL6014103,21-Nov-22,8562,2,3.8,17-Jan-24,Kota Two GL,
PG35PFI5884200,05-Nov-22,101191,2,29.52,17-Jan-24,Kotambi,"Ground Floor, C/o. Parmar Ganpatsinh Ratansinh, Bazar At-Po Kotambi, Ta – Waghodia, Di- Vadodara -391510"
P7B6GOL5823895,28-Oct-22,20949,2,6.51,17-Jan-24,Kothagudem Madhura Basthi GL,"1st floor, Madhura Basthi, Opposite Prakasham Stadium Kothagudem - 507101"
P7B6GOL6005118,19-Nov-22,8100,1,3.43,17-Jan-24,Kothagudem Madhura Basthi GL,
P73FGOL5884156,05-Nov-22,33149,1,9.7,17-Jan-24,KOTHAPETA GUNTUR,"Bajaj Finance Ltd, 1st  Floor, Pothuraju Subbaraju Hights. 9-11-54, Kakumanuvari Street Kothapet, Guntur 522001. Andhra Pradesh"
P6Y7GOL5984415,17-Nov-22,46399,4,13.66,17-Jan-24,KOTPUTLI,"Bajaj Finance Limited,2nd Floor, Mankash Tower, Above Canara bank,Opp. Krishi Upaj Mandi,Bansur Road,Kotputli, Rajasthan - 303108"
P5C8GOL5878802,04-Nov-22,54999,1,16,17-Jan-24,Krishnagiri Chennai salai GL,
P79QGOL5807059,26-Oct-22,241500,1,109.4,17-Jan-24,Kuchaman GL,"Bajaj Finance Limited,1st Floor, Vinayak Complex, Near Muthoot Finance, Old Sikar Bus Stand, Main Market Road, Kuchaman City, Rajasthan 341508"
P79QGOL5878116,04-Nov-22,55000,1,53.8,17-Jan-24,Kuchaman GL,
P79QGOL5904617,08-Nov-22,30149,1,19,17-Jan-24,Kuchaman GL,
P79QGOL5913114,09-Nov-22,60249,2,34.9,17-Jan-24,Kuchaman GL,
P79QGOL5936973,11-Nov-22,42149,5,29,17-Jan-24,Kuchaman GL,
P79QGOL5936656,11-Nov-22,27149,2,28.9,17-Jan-24,Kuchaman GL,
P79QGOL5944422,12-Nov-22,13149,2,17.2,17-Jan-24,Kuchaman GL,
P79QGOL5943074,12-Nov-22,30249,2,20.5,17-Jan-24,Kuchaman GL,
P79QGOL5959965,14-Nov-22,28000,1,11.44,17-Jan-24,Kuchaman GL,
P79QGOL5956914,14-Nov-22,65000,2,55.14,17-Jan-24,Kuchaman GL,
P79QGOL5964516,15-Nov-22,7500,1,4,17-Jan-24,Kuchaman GL,
P79QGOL5994151,18-Nov-22,130100,4,210.25,17-Jan-24,Kuchaman GL,
P79QGOL5995653,18-Nov-22,113749,3,62.9,17-Jan-24,Kuchaman GL,
P79QGOL6002470,19-Nov-22,50149,1,15.8,17-Jan-24,Kuchaman GL,
P79QGOL6015087,21-Nov-22,50549,2,17.5,17-Jan-24,Kuchaman GL,
P93KGOL5854665,01-Nov-22,30249,1,14,17-Jan-24,Kuchinda,"Bajaj Finance Limited., 1st  Floor, Juli Complex, Ghosa Road, Near Dr. Lenin Vhoudhury residence, Kuchinda - 768222. Orissa"
P93KGOL5854995,01-Nov-22,9999,1,3,17-Jan-24,Kuchinda,
P93KGOL5934603,11-Nov-22,35149,1,10.7,17-Jan-24,Kuchinda,
P93KGOL5954612,14-Nov-22,60549,1,19,17-Jan-24,Kuchinda,
P93KGOL5964980,15-Nov-22,18599,3,6.8,17-Jan-24,Kuchinda,
P93KGOL5977849,16-Nov-22,11149,1,4,17-Jan-24,Kuchinda,
P93KGOL5978068,16-Nov-22,6599,3,2.6,17-Jan-24,Kuchinda,
P93KGOL5977239,16-Nov-22,135549,3,39.7,17-Jan-24,Kuchinda,
P93KGOL5979228,16-Nov-22,9649,2,3.5,17-Jan-24,Kuchinda,
P93KGOL5992573,18-Nov-22,59549,2,17.3,17-Jan-24,Kuchinda,
P93KGOL5996237,18-Nov-22,15149,2,4.6,17-Jan-24,Kuchinda,
P93KGOL6015024,21-Nov-22,33249,2,9.9,17-Jan-24,Kuchinda,
P497GOL5813875,27-Oct-22,13749,1,4.1,17-Jan-24,Kumbakonam TSR big street GL,"First floor, TSR big street, KumbakonaM 612001"
P497GOL5944867,12-Nov-22,40649,1,15.8,17-Jan-24,Kumbakonam TSR big street GL,
PI57GOL5849378,31-Oct-22,114200,1,33.2,17-Jan-24,Kurmannapalem GL,
PI57GOL5855176,01-Nov-22,84849,2,24.78,17-Jan-24,Kurmannapalem GL,
PI57GOL5879834,04-Nov-22,60900,1,20.5,17-Jan-24,Kurmannapalem GL,
PI57GOL5886803,05-Nov-22,74840,3,21.91,17-Jan-24,Kurmannapalem GL,
PI57GOL5913668,09-Nov-22,56449,1,16.4,17-Jan-24,Kurmannapalem GL,
PI57GOL5913746,09-Nov-22,56449,1,16.4,17-Jan-24,Kurmannapalem GL,
PI57GOL5927293,10-Nov-22,88249,2,25.83,17-Jan-24,Kurmannapalem GL,
PI57GOL5976844,16-Nov-22,68850,3,20.5,17-Jan-24,Kurmannapalem GL,
PI57GOL5976938,16-Nov-22,95000,10,28.4,17-Jan-24,Kurmannapalem GL,
PI57GOL6005372,19-Nov-22,66600,1,20.86,17-Jan-24,Kurmannapalem GL,
PI57GOL6014570,21-Nov-22,9449,1,3.1,17-Jan-24,Kurmannapalem GL,
P482GOL6002837,19-Nov-22,99931,1,36.24,17-Jan-24,Kurnool Gandhi Nagar GL,"40-346 Near Kokila Musicals, Gandhi Nagar, Kurnool Andhra Pradesh 518001"
PF05GOL5844244,31-Oct-22,90149,1,29,17-Jan-24,Kutiyana GL,"Ground Floor 6, Saket Complex, Next to IIFL, Porbandar Road, Kutiyana , District Porbandar, Gujarat – 362650"
P89KGOL5994585,18-Nov-22,10149,2,3.53,17-Jan-24,Lakhnadon,"Bajaj Finance Limitd, 1st Floor, Plot No. 34/1(82) Khasra No. 134/36, Above HP Gas Agency, Near Canara Bank, Ward No. 5 Main Road, Lakhnadon 480886 Dist Seoni-480886 (MP)"
PF37PFI5894403,07-Nov-22,13467,2,4.725,17-Jan-24,Lamkani,"Bajaj Finanace Limited, C/O Vishal Tele Ground Floor, Pedkai Complex At Post Lamkani, Near Shri Krishna Farsan Main Bajarpeth Lamkani Tq Sindhkheda,  District- Dhule Maharashtra – 424307"
PF37PFI5974673,16-Nov-22,7749,1,2.45,17-Jan-24,Lamkani,
P84QGOL6003343,19-Nov-22,55249,1,16.58,17-Jan-24,Lasalgaon GL,"Ground Floor, Nirmal Motors, Opp. Hp Petrol Pump, Near Old Post Office, Station Road , Lasalgaon 422306"
P530GOL5870052,03-Nov-22,15249,1,4.97,17-Jan-24,Latur Vivek Anand Arcade GL,"Vivek Anand Arcade, Ground floor, Old Railaway station line, Near Shivaji Chowk, Latur, Maharashtra 413531"
P530GOL5937704,11-Nov-22,6249,1,1.97,17-Jan-24,Latur Vivek Anand Arcade GL,
PSB6SGL5807610,26-Oct-22,5499,1,12.72,17-Jan-24,Laxmangarh GL,"Bajaj Finance Limited,Ground Floor, Near Murli Manohar Mandir,Laxmangarh, Rajasthan - 332318"
PSB6SGL5926295,10-Nov-22,27149,1,21.3,17-Jan-24,Laxmangarh GL,
PY60GOL5825155,28-Oct-22,65649,5,19.802,17-Jan-24,Lehargaga Malik Street I,"Ground Floor, Malik Street, Ward No -1,  Opp BSNL Exchange, Near Muthoot & Icici Bank, Lehargaga,148031"
PY60GOL5866880,03-Nov-22,42649,3,12.83,17-Jan-24,Lehargaga Malik Street I,
PY60GOL5914269,09-Nov-22,54149,4,16.6,17-Jan-24,Lehargaga Malik Street I,
PY60GOL5968655,15-Nov-22,28111,2,9.487,17-Jan-24,Lehargaga Malik Street I,
PX46GOL5814345,27-Oct-22,5149,1,1.7,17-Jan-24,Lingsugur Raichur road GL,"1st Floor, Laxminarasimha swamy complex, Raichur road opp muthoot finance lingsugur Karnataka - 584122"
PX46GOL5863698,02-Nov-22,103349,2,30.3,17-Jan-24,Lingsugur Raichur road GL,
PX46GOL5894314,07-Nov-22,24149,1,7.1,17-Jan-24,Lingsugur Raichur road GL,
PX46GOL5938566,11-Nov-22,45750,2,14.7,17-Jan-24,Lingsugur Raichur road GL,
PX46GOL5943606,12-Nov-22,30149,1,12.35,17-Jan-24,Lingsugur Raichur road GL,
PX46GOL5984260,17-Nov-22,11979,2,4.3,17-Jan-24,Lingsugur Raichur road GL,
PX46GOL5984792,17-Nov-22,6649,1,2,17-Jan-24,Lingsugur Raichur road GL,
PX46GOL6004199,19-Nov-22,13995,1,5.8,17-Jan-24,Lingsugur Raichur road GL,
PX46GOL6014478,21-Nov-22,69864,1,20,17-Jan-24,Lingsugur Raichur road GL,
P76AGOL5855605,01-Nov-22,112224,8,34.9,17-Jan-24,Loharu I,"Ground Floor, Near SBI Bank, Back Side DSP Office, Loharu, District – Bhiwani - 127 201"
P76AGOL5875262,04-Nov-22,15149,1,4.8,17-Jan-24,Loharu I,
P76AGOL5883778,05-Nov-22,337274,9,102.6,17-Jan-24,Loharu I,
P76AGOL5897541,07-Nov-22,140788,7,42.9,17-Jan-24,Loharu I,
P76AGOL5927397,10-Nov-22,325859,11,98,17-Jan-24,Loharu I,
P76AGOL5965898,15-Nov-22,65549,2,20.1,17-Jan-24,Loharu I,
P76AGOL5967749,15-Nov-22,26649,3,8.6,17-Jan-24,Loharu I,
P76AGOL6014879,21-Nov-22,55149,4,17.8,17-Jan-24,Loharu I,
P76AGOL6015525,21-Nov-22,22149,2,7.8,17-Jan-24,Loharu I,
P6E5GOL5905368,08-Nov-22,60930,1,22.6,17-Jan-24,LONAVALA,"Bajaj Finance Limited 1st Floor, Bakar Manzil, 63 Mg Road, Lonavala 410401"
P6E5GOL5905540,08-Nov-22,17669,2,5.9,17-Jan-24,LONAVALA,
P426GOL5870943,03-Nov-22,93629,2,27.56,17-Jan-24,LUDHIANA,"2nd Floor, Jai Kartar Tower , Near Yes Bank, Opp. Survpriya Honda Agency , Gobind Nagar , Ferozepur Road , Ludhiana -141002"
P426GOL5870472,03-Nov-22,236519,10,70.23,17-Jan-24,LUDHIANA,
P426GOL5919364,09-Nov-22,150149,7,46.84,17-Jan-24,LUDHIANA,
P426GOL5965974,15-Nov-22,65049,3,19.04,17-Jan-24,LUDHIANA,
P426GOL6017234,21-Nov-22,156649,5,45.13,17-Jan-24,LUDHIANA,
P426GOL6015647,21-Nov-22,140549,4,41.37,17-Jan-24,LUDHIANA,
P09VGOL5855977,01-Nov-22,65049,1,18.94,17-Jan-24,Lunawada GL,"Ground Floor, City Survey 172/B/12, Beside Hotel Madhuram, Opp GSRTC ST Stand, Dit. Mahisagar, Lunavada- 389230"
P09VGOL5856154,01-Nov-22,129484,4,38.65,17-Jan-24,Lunawada GL,
P09VGOL5878203,04-Nov-22,141160,3,41.18,17-Jan-24,Lunawada GL,
P09VGOL5875260,04-Nov-22,24049,1,7.05,17-Jan-24,Lunawada GL,
P09VGOL5896054,07-Nov-22,29770,2,11.41,17-Jan-24,Lunawada GL,
P09VGOL5894381,07-Nov-22,75149,1,21.8,17-Jan-24,Lunawada GL,
P09VGOL5915127,09-Nov-22,9349,1,2.82,17-Jan-24,Lunawada GL,
P09VGOL5945397,12-Nov-22,52084,1,15.06,17-Jan-24,Lunawada GL,
P09VGOL5943746,12-Nov-22,149005,1,42.96,17-Jan-24,Lunawada GL,
P09VGOL5964496,15-Nov-22,12292,2,3.81,17-Jan-24,Lunawada GL,
P09VGOL5964656,15-Nov-22,33549,1,9.81,17-Jan-24,Lunawada GL,
P09VGOL5974883,16-Nov-22,22149,2,6.87,17-Jan-24,Lunawada GL,
P09VGOL5984991,17-Nov-22,15923,1,4.94,17-Jan-24,Lunawada GL,
P09VGOL5984887,17-Nov-22,13149,1,4.56,17-Jan-24,Lunawada GL,
P09VGOL5983835,17-Nov-22,9417,2,2.93,17-Jan-24,Lunawada GL,
PY64GOL5957578,14-Nov-22,26971,3,14,18-Jan-24,Machiwara,"Bajaj Finance Limited, 1st Floor Above Canara Bank Samrala Road Machhiwara 141115"
PY64GOL5965980,15-Nov-22,102432,2,33.1,18-Jan-24,Machiwara,
P6Q8GOL5859848,02-Nov-22,40149,1,11.795,18-Jan-24,MADANAPALLE,"2Nd Floor, Vmc Height, #1-444-3, Bangalore Road, Madanapalli-517325"
P6Q8GOL5934272,11-Nov-22,30149,3,9.9,18-Jan-24,MADANAPALLE,
P6Q8GOL5943176,12-Nov-22,54149,1,15.7,18-Jan-24,MADANAPALLE,
P6Q8GOL5987743,17-Nov-22,67849,2,19.6,18-Jan-24,MADANAPALLE,
P71FGOL5833542,29-Oct-22,62412,1,20.55,18-Jan-24,MADHAPAR BHUJ,"1st Floor, Office No. 2 & 3 Omkar Complex, Nr, Police Station, Bus Station Road, Madhapar - 370020"
P71FGOL5860541,02-Nov-22,29147,1,39.47,18-Jan-24,MADHAPAR BHUJ,
P71FGOL5875989,04-Nov-22,46149,1,21.51,18-Jan-24,MADHAPAR BHUJ,
P71FGOL5979092,16-Nov-22,113149,3,33.38,18-Jan-24,MADHAPAR BHUJ,
P71FGOL6014266,21-Nov-22,5149,1,3.81,18-Jan-24,MADHAPAR BHUJ,
PI93GOL5844447,31-Oct-22,50909,1,14.85,18-Jan-24,Madhurawada GL,"Bajaj Finance Limited., D.No: 8-4/2, 1st  Floor, Opp Gayatri Nursing Hone, Bakkannapalem Road, Madhuravada, Visakhapatnam – 530048. Andhra Pradesh"
PI93GOL5905533,08-Nov-22,78518,5,23.15,18-Jan-24,Madhurawada GL,
P19XGOL5907821,08-Nov-22,70149,1,20.4,18-Jan-24,Madurai Additional,"Ground Floor,GV Towers , melakal Road, Opp to Heritage madurai Kochadai road madurai 625010"
P412GOL5956444,14-Nov-22,109149,1,31.6,18-Jan-24,Madurai Bypass Road GL,"No.5, Ground Floor Bypass Road, Keelapuram St, Palanganatham, Near Jeyam Theatre Madurai - 625003"
P12PGOL5824431,28-Oct-22,8649,1,3.05,18-Jan-24,Mahalinga Pura,"First Floor, No. 20/ 1695/ J1 , Sri Mahalakshmi complex, Above Muthoot Finance, opp- Canara Bank APMC road, Mahalingapur, Bagalkot District- 587312"
P12PGOL5992429,18-Nov-22,5100,2,2.59,18-Jan-24,Mahalinga Pura,
P78AGOL5815940,27-Oct-22,6549,1,2.31,18-Jan-24,Mahendragarh Sdm Residence Road GL,"Ground Floor, Ward No.1, Opposite Kotak Mahindra Bank, Near HDFC Bank, SDM Residence Road, Mahendragarh - 123 029."
P78AGOL5870126,03-Nov-22,46489,1,14.44,18-Jan-24,Mahendragarh Sdm Residence Road GL,
P78AGOL5933220,11-Nov-22,40349,4,12.72,18-Jan-24,Mahendragarh Sdm Residence Road GL,
P78AGOL5984484,17-Nov-22,29263,1,8.86,18-Jan-24,Mahendragarh Sdm Residence Road GL,
P78AGOL6001588,19-Nov-22,46754,2,14.02,18-Jan-24,Mahendragarh Sdm Residence Road GL,
P78AGOL6014823,21-Nov-22,32941,5,11.3,18-Jan-24,Mahendragarh Sdm Residence Road GL,
PW05GOL5925106,10-Nov-22,28535,1,9.33,18-Jan-24,Mahuva Anand Dhan Complex GL,"F.F 7 to 10, Anand Dhan Complex, Nr, New Bus Stand, Mahuva – 364290"
PD09GOL5822288,28-Oct-22,9149,1,13.2,18-Jan-24,Makrana GL,
PD09GOL5846194,31-Oct-22,33810,3,10.98,18-Jan-24,Makrana GL,
PD09GOL5847033,31-Oct-22,56149,3,22.05,18-Jan-24,Makrana GL,
PD09GOL5854942,01-Nov-22,5149,1,1.6,18-Jan-24,Makrana GL,
PD09GOL5856549,01-Nov-22,5525,1,1.94,18-Jan-24,Makrana GL,
PD09GOL5856026,01-Nov-22,45919,5,32.9,18-Jan-24,Makrana GL,
PD09GOL5863228,02-Nov-22,10149,1,16.1,18-Jan-24,Makrana GL,
PD09GOL5868135,03-Nov-22,50000,1,52.9,18-Jan-24,Makrana GL,
PD09GOL5885561,05-Nov-22,56050,1,57.6,18-Jan-24,Makrana GL,
PD09GOL5885682,05-Nov-22,25949,2,22,18-Jan-24,Makrana GL,
PD09GOL5926179,10-Nov-22,30192,2,30.93,18-Jan-24,Makrana GL,
PD09GOL5928022,10-Nov-22,15050,2,16.8,18-Jan-24,Makrana GL,
PD09GOL5929272,10-Nov-22,100549,1,38,18-Jan-24,Makrana GL,
PD09GOL5933792,11-Nov-22,58285,2,18.5,18-Jan-24,Makrana GL,
PD09GOL5933794,11-Nov-22,56149,1,47.5,18-Jan-24,Makrana GL,
PD09GOL5935362,11-Nov-22,20124,1,5.89,18-Jan-24,Makrana GL,
PD09GOL5934029,11-Nov-22,13500,2,13.7,18-Jan-24,Makrana GL,
PD09GOL5947974,12-Nov-22,23409,2,9.8,18-Jan-24,Makrana GL,
PD09GOL5960264,14-Nov-22,7149,1,2.193,18-Jan-24,Makrana GL,
PD09GOL5958086,14-Nov-22,8046,1,15.7,18-Jan-24,Makrana GL,
PD09GOL5966728,15-Nov-22,42000,1,23.2,18-Jan-24,Makrana GL,
PD09GOL5965773,15-Nov-22,41000,1,13.5,18-Jan-24,Makrana GL,
PD09GOL5975941,16-Nov-22,33593,2,10.82,18-Jan-24,Makrana GL,
PD09GOL5976143,16-Nov-22,24460,1,15.5,18-Jan-24,Makrana GL,
PD09GOL5997321,18-Nov-22,74333,1,31.3,18-Jan-24,Makrana GL,
PD09GOL6004380,19-Nov-22,145000,1,47.2,18-Jan-24,Makrana GL,
PD09GOL6018399,21-Nov-22,60000,1,43.8,18-Jan-24,Makrana GL,
P556GOL5831434,29-Oct-22,55249,2,16.97,18-Jan-24,MALEGAON,"Ground Floor, Survey No. 14/17,Plot No 2, Laxmi Narayn Apt, Satana Road Malegaon 423203 Mh"
P556GOL5859834,02-Nov-22,20249,3,6.98,18-Jan-24,MALEGAON,
P556GOL5877992,04-Nov-22,97518,1,31.85,18-Jan-24,MALEGAON,
P556GOL5879226,04-Nov-22,28749,1,8.72,18-Jan-24,MALEGAON,
P556GOL5905496,08-Nov-22,16249,2,4.89,18-Jan-24,MALEGAON,
P556GOL5915067,09-Nov-22,30107,1,14.45,18-Jan-24,MALEGAON,
P556GOL5977476,16-Nov-22,199782,9,60.98,18-Jan-24,MALEGAON,
P556GOL6016586,21-Nov-22,37249,3,11.14,18-Jan-24,MALEGAON,
PJ35GOL5824324,28-Oct-22,8519,1,2.57,18-Jan-24,Malviya Nagar Gl,"1st Floor, Business center,  Above Kotak Mahindra Bank, Kalgiri Road, Malviya Nagar, Jaipur, Rajasthan – 302017"
PJ35GOL5833792,29-Oct-22,14950,2,5.2,18-Jan-24,Malviya Nagar Gl,
PJ35GOL5834361,29-Oct-22,189358,3,55.15,18-Jan-24,Malviya Nagar Gl,
PJ35GOL5856795,01-Nov-22,162452,4,74.14,18-Jan-24,Malviya Nagar Gl,
PJ35GOL5854985,01-Nov-22,12149,2,5.33,18-Jan-24,Malviya Nagar Gl,
PJ35GOL5974071,16-Nov-22,30149,1,10.6,18-Jan-24,Malviya Nagar Gl,
PJ35GOL6003938,19-Nov-22,9149,1,10.3,18-Jan-24,Malviya Nagar Gl,
P544GOL5896063,07-Nov-22,138599,3,41.11,18-Jan-24,MANCHERIAL,"Bajaj Finance Limited.2nd Floor, Above Central Bank, #8-477 to 483, Main Road, Manchirial 504208 Telangana"
P544GOL5959889,14-Nov-22,95099,2,30.05,18-Jan-24,MANCHERIAL,
PY59GOL5917867,09-Nov-22,193549,11,61.6,18-Jan-24,MANDI DABWALI CHAUTALROAD GL,"Ground Floor, Near Muthoot, Paul Marchent & Central Bank, Chautala Road, mandi dabawali, Sirsa, Haryana – 125104"
PY59GOL5937918,11-Nov-22,23547,5,12.3,18-Jan-24,MANDI DABWALI CHAUTALROAD GL,
PY59GOL5995441,18-Nov-22,103054,6,33.7,18-Jan-24,MANDI DABWALI CHAUTALROAD GL,
P66QGOL5838702,30-Oct-22,127709,2,41.5,18-Jan-24,Mandrup,"Rathi Complex, 1st Floor, Opp Bus Stand Rathi Clinic Mandrup - 413221"
P66QGOL5934708,11-Nov-22,15118,1,4.9,18-Jan-24,Mandrup,
P66QGOL5994294,18-Nov-22,18849,1,5.9,18-Jan-24,Mandrup,
P10VGOL5868847,03-Nov-22,48149,2,14.26,18-Jan-24,Mandvi GL,"Ground Floor,  2,3 Dwija Arcade, Opp. HDFC Bank, Mandvi – Laiza Road, Mandvi – 370465"
P10VGOL5893687,07-Nov-22,23149,1,6.94,18-Jan-24,Mandvi GL,
P10VGOL5913389,09-Nov-22,40149,2,12.67,18-Jan-24,Mandvi GL,
P10VGOL5975998,16-Nov-22,49308,1,20.03,18-Jan-24,Mandvi GL,
P4J2GOL5898075,07-Nov-22,37745,3,15.1,18-Jan-24,MANDYA,"1St Floor, 1121/4, B M Complex, Beside Hdfc Bank, Mc Road, Ashok Nagar, Mandya - 571 401."
P4J2GOL5895828,07-Nov-22,52650,1,16.4,18-Jan-24,MANDYA,
P4J2GOL5904546,08-Nov-22,89049,2,25.9,18-Jan-24,MANDYA,
P4J2GOL5943190,12-Nov-22,103749,2,30,18-Jan-24,MANDYA,
P4J2GOL5945193,12-Nov-22,6050,3,2.8,18-Jan-24,MANDYA,
P4J2GOL6001159,19-Nov-22,15000,1,5.1,18-Jan-24,MANDYA,
P4J2GOL6004550,19-Nov-22,8350,2,3.6,18-Jan-24,MANDYA,
P4J2GOL6016579,21-Nov-22,37549,2,11.9,18-Jan-24,MANDYA,
PV99GOL5855304,01-Nov-22,20149,1,6.4,18-Jan-24,Manendragarh,"Bajaj Finance Limited, 1st Floor, Opp. Labour Office, Above Central Bank Atm, Near Vinay Hotel, Station Road Manendragarh 497442 (Cg)"
PV99GOL5886445,05-Nov-22,45451,2,14.2,18-Jan-24,Manendragarh,
PV99GOL5883765,05-Nov-22,41149,2,14,18-Jan-24,Manendragarh,
